sku|code|name|type|price|sale_price|availability|link|image1|image2|cost|release_date|category|author_speaker_editor|brand|custom_design|target_audience|skill_level|technique|rating|stock_status|short_description|description
Y1115|Y1115|1980 Chevrolet Corvette Values & History Report|Download|4.99||Y|http://OldCarsBookStore.com/1980-chevrolet-corvette-values-history-report|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Y/1/Y1115.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Y/1/Y1115.jpg|0.00|2010-05-21 00:00:00|631~4469~4475~4509~4563~4613~4615~4635~4643~4651|Old Cars Price Guide Magazine|Old Cars Price Guide Magazine||||||1|From the publishers of Old Cars Report Price Guide comes the most comprehensive digital resource|<p>From the publishers of Old Cars Report Price Guide comes the most comprehensive digital resource on the 1980 Chevrolet Corvette in a convenient downloadable PDF. </p><p>Combining information from our Price Guide and Standard Catalog of American Cars, this jam-packed Values & History Report contains an image, history, factory info and ID numbers, chassis features, convenience options, current values, price trends from the past decade and related auction prices realized. </p><p>For unlimited online access to thousands of Value & History Reports on any American cars, visit www.OldCarsReport.com and select Sign Up Now. Monthly and annual subscriptions are available.</p><p><a target= _blank href= http://media2.fwpublications.com/OCW/OCR-68MercSAMPLE.pdf>Click here</a> to view a sample Old Cars Report now.</p>
Y1116|Y1116|1981 Chevrolet Corvette Values & History Report|Download|4.99||Y|http://OldCarsBookStore.com/1981-chevrolet-corvette-values-history-report|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Y/1/Y1116.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Y/1/Y1116.jpg|0.00|2010-05-21 00:00:00|631~4469~4475~4509~4563~4613~4615~4635~4643~4651|Old Cars Price Guide Magazine|Old Cars Price Guide Magazine||||||1|From the publishers of Old Cars Report Price Guide comes the most comprehensive digital resource|<p>From the publishers of Old Cars Report Price Guide comes the most comprehensive digital resource on the 1981 Chevrolet Corvette in a convenient downloadable PDF. </p><p>Combining information from our Price Guide and Standard Catalog of American Cars, this jam-packed Values & History Report contains an image, history, factory info and ID numbers, chassis features, convenience options, current values, price trends from the past decade and related auction prices realized. </p><p>For unlimited online access to thousands of Value & History Reports on any American cars, visit www.OldCarsReport.com and select Sign Up Now. Monthly and annual subscriptions are available.</p><p><a target= _blank href= http://media2.fwpublications.com/OCW/OCR-68MercSAMPLE.pdf>Click here</a> to view a sample Old Cars Report now.</p>
Y1117|Y1117|1982 Chevrolet Corvette Values & History Report|Download|4.99||Y|http://OldCarsBookStore.com/1982-chevrolet-corvette-values-history-report|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Y/1/Y1117.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Y/1/Y1117.jpg|0.00|2010-05-21 00:00:00|631~4469~4475~4509~4563~4613~4615~4635~4643~4651|Old Cars Price Guide Magazine|Old Cars Price Guide Magazine||||||1|From the publishers of Old Cars Report Price Guide comes the most comprehensive digital resource|<p>From the publishers of Old Cars Report Price Guide comes the most comprehensive digital resource on the 1982 Chevrolet Corvette in a convenient downloadable PDF. </p><p>Combining information from our Price Guide and Standard Catalog of American Cars, this jam-packed Values & History Report contains an image, history, factory info and ID numbers, chassis features, convenience options, current values, price trends from the past decade and related auction prices realized. </p><p>For unlimited online access to thousands of Value & History Reports on any American cars, visit www.OldCarsReport.com and select Sign Up Now. Monthly and annual subscriptions are available.</p><p><a target= _blank href= http://media2.fwpublications.com/OCW/OCR-68MercSAMPLE.pdf>Click here</a> to view a sample Old Cars Report now.</p>
Y1118|Y1118|1984 Chevrolet Corvette Values & History Report|Download|4.99||Y|http://OldCarsBookStore.com/1984-chevrolet-corvette-values-history-report|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Y/1/Y1118.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Y/1/Y1118.jpg|0.00|2010-05-21 00:00:00|631~4469~4475~4509~4563~4613~4615~4635~4643~4651|Old Cars Price Guide Magazine|Old Cars Price Guide Magazine||||||1|From the publishers of Old Cars Report Price Guide comes the most comprehensive digital resource|<p>From the publishers of Old Cars Report Price Guide comes the most comprehensive digital resource on the 1984 Chevrolet Corvette in a convenient downloadable PDF. </p><p>Combining information from our Price Guide and Standard Catalog of American Cars, this jam-packed Values & History Report contains an image, history, factory info and ID numbers, chassis features, convenience options, current values, price trends from the past decade and related auction prices realized. </p><p>For unlimited online access to thousands of Value & History Reports on any American cars, visit www.OldCarsReport.com and select Sign Up Now. Monthly and annual subscriptions are available.</p><p><a target= _blank href= http://media2.fwpublications.com/OCW/OCR-68MercSAMPLE.pdf>Click here</a> to view a sample Old Cars Report now.</p>
Y1119|Y1119|1985 Chevrolet Corvette Values & History Report|Download|4.99||Y|http://OldCarsBookStore.com/1985-chevrolet-corvette-values-history-report|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Y/1/Y1119.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Y/1/Y1119.jpg|0.00|2010-05-21 00:00:00|631~4469~4475~4509~4563~4613~4615~4635~4643~4651|Old Cars Price Guide Magazine|Old Cars Price Guide Magazine||||||1|From the publishers of Old Cars Report Price Guide comes the most comprehensive digital resource|<p>From the publishers of Old Cars Report Price Guide comes the most comprehensive digital resource on the 1985 Chevrolet Corvette in a convenient downloadable PDF. </p><p>Combining information from our Price Guide and Standard Catalog of American Cars, this jam-packed Values & History Report contains an image, history, factory info and ID numbers, chassis features, convenience options, current values, price trends from the past decade and related auction prices realized. </p><p>For unlimited online access to thousands of Value & History Reports on any American cars, visit www.OldCarsReport.com and select Sign Up Now. Monthly and annual subscriptions are available.</p><p><a target= _blank href= http://media2.fwpublications.com/OCW/OCR-68MercSAMPLE.pdf>Click here</a> to view a sample Old Cars Report now.</p>
Y1120|Y1120|1986 Chevrolet Corvette Values & History Report|Download|4.99||Y|http://OldCarsBookStore.com/1986-chevrolet-corvette-values-history-report|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Y/1/Y1120.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Y/1/Y1120.jpg|0.00|2010-05-21 00:00:00|631~4469~4475~4509~4563~4613~4615~4635~4643~4651|Old Cars Price Guide Magazine|Old Cars Price Guide Magazine||||||1|From the publishers of Old Cars Report Price Guide comes the most comprehensive digital resource|<p>From the publishers of Old Cars Report Price Guide comes the most comprehensive digital resource on the 1986 Chevrolet Corvette in a convenient downloadable PDF. </p><p>Combining information from our Price Guide and Standard Catalog of American Cars, this jam-packed Values & History Report contains an image, history, factory info and ID numbers, chassis features, convenience options, current values, price trends from the past decade and related auction prices realized.</p> <p>For unlimited online access to thousands of Value & History Reports on any American cars, visit www.OldCarsReport.com and select Sign Up Now. Monthly and annual subscriptions are available.</p><p><a target= _blank href= http://media2.fwpublications.com/OCW/OCR-68MercSAMPLE.pdf>Click here</a> to view a sample Old Cars Report now.</p>
Y1121|Y1121|1987 Chevrolet Corvette Values & History Report|Download|4.99||Y|http://OldCarsBookStore.com/1987-chevrolet-corvette-values-history-report|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Y/1/Y1121.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Y/1/Y1121.jpg|0.00|2010-05-21 00:00:00|631~4469~4475~4509~4563~4613~4615~4635~4643~4651|Old Cars Price Guide Magazine|Old Cars Price Guide Magazine||||||1|From the publishers of Old Cars Report Price Guide comes the most comprehensive digital resource|<p>From the publishers of Old Cars Report Price Guide comes the most comprehensive digital resource on the 1987 Chevrolet Corvette in a convenient downloadable PDF. </p><p>Combining information from our Price Guide and Standard Catalog of American Cars, this jam-packed Values & History Report contains an image, history, factory info and ID numbers, chassis features, convenience options, current values, price trends from the past decade and related auction prices realized. </p><p>For unlimited online access to thousands of Value & History Reports on any American cars, visit www.OldCarsReport.com and select Sign Up Now. Monthly and annual subscriptions are available.</p><p><a target= _blank href= http://media2.fwpublications.com/OCW/OCR-68MercSAMPLE.pdf>Click here</a> to view a sample Old Cars Report now.</p>
Y1122|Y1122|1988 Chevrolet Corvette Values & History Report|Download|4.99||Y|http://OldCarsBookStore.com/1988-chevrolet-corvette-values-history-report|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Y/1/Y1122.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Y/1/Y1122.jpg|0.00|2010-05-21 00:00:00|631~4469~4475~4509~4563~4613~4615~4635~4643~4651|Old Cars Price Guide Magazine|Old Cars Price Guide Magazine||||||1|From the publishers of Old Cars Report Price Guide comes the most comprehensive digital resource|<p>From the publishers of Old Cars Report Price Guide comes the most comprehensive digital resource on the 1988 Chevrolet Corvette in a convenient downloadable PDF. </p><p>Combining information from our Price Guide and Standard Catalog of American Cars, this jam-packed Values & History Report contains an image, history, factory info and ID numbers, chassis features, convenience options, current values, price trends from the past decade and related auction prices realized. </p><p>For unlimited online access to thousands of Value & History Reports on any American cars, visit www.OldCarsReport.com and select Sign Up Now. Monthly and annual subscriptions are available.</p><p><a target= _blank href= http://media2.fwpublications.com/OCW/OCR-68MercSAMPLE.pdf>Click here</a> to view a sample Old Cars Report now.</p>
Y1123|Y1123|1989 Chevrolet Corvette Values & History Report|Download|4.99||Y|http://OldCarsBookStore.com/1989-chevrolet-corvette-values-history-report|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Y/1/Y1123.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Y/1/Y1123.jpg|0.00|2010-05-21 00:00:00|631~4469~4475~4509~4563~4613~4615~4635~4643~4651|Old Cars Price Guide Magazine|Old Cars Price Guide Magazine||||||1|From the publishers of Old Cars Report Price Guide comes the most comprehensive digital resource|<p>From the publishers of Old Cars Report Price Guide comes the most comprehensive digital resource on the 1989 Chevrolet Corvette in a convenient downloadable PDF. </p><p>Combining information from our Price Guide and Standard Catalog of American Cars, this jam-packed Values & History Report contains an image, history, factory info and ID numbers, chassis features, convenience options, current values, price trends from the past decade and related auction prices realized. </p><p>For unlimited online access to thousands of Value & History Reports on any American cars, visit www.OldCarsReport.com and select Sign Up Now. Monthly and annual subscriptions are available.</p><p><a target= _blank href= http://media2.fwpublications.com/OCW/OCR-68MercSAMPLE.pdf>Click here</a> to view a sample Old Cars Report now.</p>
Y1124|Y1124|1990 Chevrolet Corvette Values & History Report|Download|4.99||Y|http://OldCarsBookStore.com/1990-chevrolet-corvette-values-history-report|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/120x120/9df78eab33525d08d6e5fb8d27136e95/Y/1/Y1124.jpg|http://cdn.fwmedia.com/media/catalog/product/cache/0/image/200x200/9df78eab33525d08d6e5fb8d27136e95/Y/1/Y1124.jpg|0.00|2010-05-21 00:00:00|631~4469~4475~4509~4563~4613~4615~4635~4643~4651|Old Cars Price Guide Magazine|Old Cars Price Guide Magazine||||||1|From the publishers of Old Cars Report Price Guide comes the most comprehensive digital resource|<p>From the publishers of Old Cars Report Price Guide comes the most comprehensive digital resource on the 1990 Chevrolet Corvette in a convenient downloadable PDF. </p><p>Combining information from our Price Guide and Standard Catalog of American Cars, this jam-packed Values & History Report contains an image, history, factory info and ID numbers, chassis features, convenience options, current values, price trends from the past decade and related auction prices realized. </p><p>For unlimited online access to thousands of Value & History Reports on any American cars, visit www.OldCarsReport.com and select Sign Up Now. Monthly and annual subscriptions are available.</p><p><a target= _blank href= http://media2.fwpublications.com/OCW/OCR-68MercSAMPLE.pdf>Click here</a> to view a sample Old Cars Report now.</p>
